situation,mode,overall,alpha,lam,test_loss
Same task,Projection,True,0.100000,1.000000,0.416865
Same task,Projection,True,1.000000,1.000000,0.419589
Similar task,Projection,True,0.010000,1.000000,0.426884
Similar task,Projection,True,0.100000,1.000000,0.436132
Similar task,Projection,True,1.000000,1.000000,0.437829
Unrelated task,Projection,True,0.010000,1.000000,0.467435
Unrelated task,Projection,True,0.100000,1.000000,0.486623
Unrelated task,Projection,True,1.000000,1.000000,0.486040
Same task,Projection,True,0.010000,3.000000,0.409165
Same task,Projection,True,0.100000,3.000000,0.420586
Same task,Projection,True,1.000000,3.000000,0.426760
Similar task,Projection,True,0.010000,3.000000,0.431865
Similar task,Projection,True,0.100000,3.000000,0.452608
Similar task,Projection,True,1.000000,3.000000,0.446009
Unrelated task,Projection,True,0.010000,3.000000,0.503497
Unrelated task,Projection,True,0.100000,3.000000,0.515019
Unrelated task,Projection,True,1.000000,3.000000,0.517019
Same task,Projection,True,0.010000,10.000000,0.421624
Same task,Projection,True,0.100000,10.000000,0.425323
Same task,Projection,True,1.000000,10.000000,0.432893
Similar task,Projection,True,0.010000,10.000000,0.433514
Similar task,Projection,True,0.100000,10.000000,0.454870
Similar task,Projection,True,1.000000,10.000000,0.457934
Unrelated task,Projection,True,0.010000,10.000000,0.543039
Unrelated task,Projection,True,0.100000,10.000000,0.542368
Unrelated task,Projection,True,1.000000,10.000000,0.542939
Same task,Projection,True,0.010000,0.100000,0.435392
Same task,Projection,True,0.100000,0.100000,0.433580
Same task,Projection,True,1.000000,0.100000,0.437713
Similar task,Projection,True,0.010000,0.100000,0.434012
Similar task,Projection,True,0.100000,0.100000,0.438812
Similar task,Projection,True,1.000000,0.100000,0.436742
Unrelated task,Projection,True,0.010000,0.100000,0.444140
Unrelated task,Projection,True,0.100000,0.100000,0.448534
Unrelated task,Projection,True,1.000000,0.100000,0.446919
Same task,Projection,True,0.010000,0.300000,0.423365
Same task,Projection,True,0.100000,0.300000,0.415447
Same task,Projection,True,1.000000,0.300000,0.425537
Similar task,Projection,True,0.010000,0.300000,0.414357
Similar task,Projection,True,0.100000,0.300000,0.426581
Similar task,Projection,True,1.000000,0.300000,0.431578
Unrelated task,Projection,True,0.010000,0.300000,0.445193
Unrelated task,Projection,True,0.100000,0.300000,0.444333
Unrelated task,Projection,True,1.000000,0.300000,0.452410
Same task,Projection,True,0.010000,1.000000,0.411349
Same task,Projection,True,0.100000,1.000000,0.400039
Same task,Projection,True,1.000000,1.000000,0.424984
Similar task,Projection,True,0.010000,1.000000,0.427307
Similar task,Projection,True,0.100000,1.000000,0.427335
Similar task,Projection,True,1.000000,1.000000,0.431264
Unrelated task,Projection,True,0.010000,1.000000,0.469554
Unrelated task,Projection,True,0.100000,1.000000,0.479711
Unrelated task,Projection,True,1.000000,1.000000,0.492060
Same task,Projection,True,0.010000,3.000000,0.403457
Same task,Projection,True,0.100000,3.000000,0.415052
Same task,Projection,True,1.000000,3.000000,0.427744
Similar task,Projection,True,0.010000,3.000000,0.424587
Similar task,Projection,True,0.100000,3.000000,0.436213
Similar task,Projection,True,1.000000,3.000000,0.444710
Unrelated task,Projection,True,0.010000,3.000000,0.495660
Unrelated task,Projection,True,0.100000,3.000000,0.515809
Unrelated task,Projection,True,1.000000,3.000000,0.518635
Same task,Projection,True,0.010000,10.000000,0.418251
Same task,Projection,True,0.100000,10.000000,0.427708
Same task,Projection,True,1.000000,10.000000,0.433319
Similar task,Projection,True,0.010000,10.000000,0.428869
Similar task,Projection,True,0.100000,10.000000,0.449092
Similar task,Projection,True,1.000000,10.000000,0.455047
Unrelated task,Projection,True,0.010000,10.000000,0.543941
Unrelated task,Projection,True,0.100000,10.000000,0.542752
Unrelated task,Projection,True,1.000000,10.000000,0.543699
Same task,Projection,True,0.010000,0.100000,0.435173
Same task,Projection,True,0.100000,0.100000,0.433765
Same task,Projection,True,1.000000,0.100000,0.446227
Similar task,Projection,True,0.010000,0.100000,0.438292
Similar task,Projection,True,0.100000,0.100000,0.440147
Similar task,Projection,True,1.000000,0.100000,0.442583
Unrelated task,Projection,True,0.010000,0.100000,0.450362
Unrelated task,Projection,True,0.100000,0.100000,0.451093
Unrelated task,Projection,True,1.000000,0.100000,0.450178
Same task,Projection,True,0.010000,0.300000,0.435148
Same task,Projection,True,0.100000,0.300000,0.439691
Same task,Projection,True,1.000000,0.300000,0.432162
Similar task,Projection,True,0.010000,0.300000,0.434965
Similar task,Projection,True,0.100000,0.300000,0.438947
Similar task,Projection,True,1.000000,0.300000,0.437478
Unrelated task,Projection,True,0.010000,0.300000,0.444882
Unrelated task,Projection,True,0.100000,0.300000,0.447171
Unrelated task,Projection,True,1.000000,0.300000,0.458008
Same task,Projection,True,0.010000,1.000000,0.422719
Same task,Projection,True,0.100000,1.000000,0.426920
Same task,Projection,True,1.000000,1.000000,0.418319
Similar task,Projection,True,0.010000,1.000000,0.436315
Similar task,Projection,True,0.100000,1.000000,0.444409
Similar task,Projection,True,1.000000,1.000000,0.441379
Unrelated task,Projection,True,0.010000,1.000000,0.475614
Unrelated task,Projection,True,0.100000,1.000000,0.485850
Unrelated task,Projection,True,1.000000,1.000000,0.490031
Same task,Projection,True,0.010000,3.000000,0.409301
Same task,Projection,True,0.100000,3.000000,0.418434
Same task,Projection,True,1.000000,3.000000,0.429690
Similar task,Projection,True,0.010000,3.000000,0.432653
Similar task,Projection,True,0.100000,3.000000,0.446571
Similar task,Projection,True,1.000000,3.000000,0.443786
Unrelated task,Projection,True,0.010000,3.000000,0.495545
Unrelated task,Projection,True,0.100000,3.000000,0.516167
Unrelated task,Projection,True,1.000000,3.000000,0.518298
Same task,Projection,True,0.010000,10.000000,0.423269
Same task,Projection,True,0.100000,10.000000,0.424167
Same task,Projection,True,1.000000,10.000000,0.431537
Similar task,Projection,True,0.010000,10.000000,0.435407
Similar task,Projection,True,0.100000,10.000000,0.441427
Similar task,Projection,True,1.000000,10.000000,0.452979
Unrelated task,Projection,True,0.010000,10.000000,0.542904
Unrelated task,Projection,True,0.100000,10.000000,0.531619
Unrelated task,Projection,True,1.000000,10.000000,0.542934
Same task,Projection,True,0.010000,0.100000,0.432394
Same task,Projection,True,0.100000,0.100000,0.434770
Same task,Projection,True,1.000000,0.100000,0.440806
Similar task,Projection,True,0.010000,0.100000,0.431031
Similar task,Projection,True,0.100000,0.100000,0.426673
Similar task,Projection,True,1.000000,0.100000,0.438397
Unrelated task,Projection,True,0.010000,0.100000,0.440383
Unrelated task,Projection,True,0.100000,0.100000,0.449008
Unrelated task,Projection,True,1.000000,0.100000,0.440967
Same task,Projection,True,0.010000,0.300000,0.422695
Same task,Projection,True,0.100000,0.300000,0.429613
Same task,Projection,True,1.000000,0.300000,0.432899
Similar task,Projection,True,0.010000,0.300000,0.426639
Similar task,Projection,True,0.100000,0.300000,0.435625
Similar task,Projection,True,1.000000,0.300000,0.437212
Unrelated task,Projection,True,0.010000,0.300000,0.446629
Unrelated task,Projection,True,0.100000,0.300000,0.443230
Unrelated task,Projection,True,1.000000,0.300000,0.451893
Same task,Projection,True,0.010000,1.000000,0.404530
Same task,Projection,True,0.100000,1.000000,0.422333
Same task,Projection,True,1.000000,1.000000,0.422141
Similar task,Projection,True,0.010000,1.000000,0.441510
Similar task,Projection,True,0.100000,1.000000,0.446864
Similar task,Projection,True,1.000000,1.000000,0.442570
Unrelated task,Projection,True,0.010000,1.000000,0.463651
Unrelated task,Projection,True,0.100000,1.000000,0.483520
Unrelated task,Projection,True,1.000000,1.000000,0.491372
Same task,Projection,True,0.010000,3.000000,0.405658
Same task,Projection,True,0.100000,3.000000,0.423969
Same task,Projection,True,1.000000,3.000000,0.429383
Similar task,Projection,True,0.010000,3.000000,0.432638
Similar task,Projection,True,0.100000,3.000000,0.452817
Similar task,Projection,True,1.000000,3.000000,0.439490
Unrelated task,Projection,True,0.010000,3.000000,0.488021
Unrelated task,Projection,True,0.100000,3.000000,0.512347
Unrelated task,Projection,True,1.000000,3.000000,0.521518
Same task,Projection,True,0.010000,10.000000,0.426177
Same task,Projection,True,0.100000,10.000000,0.432499
Same task,Projection,True,1.000000,10.000000,0.431387
Similar task,Projection,True,0.010000,10.000000,0.438695
Similar task,Projection,True,0.100000,10.000000,0.457141
Similar task,Projection,True,1.000000,10.000000,0.455707
Unrelated task,Projection,True,0.010000,10.000000,0.541865
Unrelated task,Projection,True,0.100000,10.000000,0.529842
Unrelated task,Projection,True,1.000000,10.000000,0.542672
Same task,Projection,True,0.010000,0.100000,0.445043
Same task,Projection,True,0.100000,0.100000,0.443374
Same task,Projection,True,1.000000,0.100000,0.443622
Similar task,Projection,True,0.010000,0.100000,0.447762
Similar task,Projection,True,0.100000,0.100000,0.441260
Similar task,Projection,True,1.000000,0.100000,0.442801
Unrelated task,Projection,True,0.010000,0.100000,0.448692
Unrelated task,Projection,True,0.100000,0.100000,0.444605
Unrelated task,Projection,True,1.000000,0.100000,0.448663
Same task,Projection,True,0.010000,0.300000,0.437456
Same task,Projection,True,0.100000,0.300000,0.440762
Same task,Projection,True,1.000000,0.300000,0.448020
Similar task,Projection,True,0.010000,0.300000,0.438333
Similar task,Projection,True,0.100000,0.300000,0.440537
Similar task,Projection,True,1.000000,0.300000,0.441794
Unrelated task,Projection,True,0.010000,0.300000,0.454313
Unrelated task,Projection,True,0.100000,0.300000,0.454605
Unrelated task,Projection,True,1.000000,0.300000,0.455046
Same task,Projection,True,0.010000,1.000000,0.423517
Same task,Projection,True,0.100000,1.000000,0.426259
Same task,Projection,True,1.000000,1.000000,0.444515
Similar task,Projection,True,0.010000,1.000000,0.436125
Similar task,Projection,True,0.100000,1.000000,0.444373
Similar task,Projection,True,1.000000,1.000000,0.446902
Unrelated task,Projection,True,0.010000,1.000000,0.477711
Unrelated task,Projection,True,0.100000,1.000000,0.481493
Unrelated task,Projection,True,1.000000,1.000000,0.490240
Same task,Projection,True,0.010000,3.000000,0.422046
Same task,Projection,True,0.100000,3.000000,0.439331
Same task,Projection,True,1.000000,3.000000,0.435701
Similar task,Projection,True,0.010000,3.000000,0.433963
Similar task,Projection,True,0.100000,3.000000,0.447914
Similar task,Projection,True,1.000000,3.000000,0.450127
Unrelated task,Projection,True,0.010000,3.000000,0.506374
Unrelated task,Projection,True,0.100000,3.000000,0.519044
Unrelated task,Projection,True,1.000000,3.000000,0.523191
Same task,Projection,True,0.010000,10.000000,0.413417
Same task,Projection,True,0.100000,10.000000,0.442448
Same task,Projection,True,1.000000,10.000000,0.442742
Similar task,Projection,True,0.010000,10.000000,0.452785
Similar task,Projection,True,0.100000,10.000000,0.468158
Similar task,Projection,True,1.000000,10.000000,0.458502
Unrelated task,Projection,True,0.010000,10.000000,0.542831
Unrelated task,Projection,True,0.100000,10.000000,0.541663
Unrelated task,Projection,True,1.000000,10.000000,0.542363
Same task,Projection,True,0.010000,0.100000,0.438419
Same task,Projection,True,0.100000,0.100000,0.443706
Same task,Projection,True,1.000000,0.100000,0.441460
Similar task,Projection,True,0.010000,0.100000,0.456100
Similar task,Projection,True,0.100000,0.100000,0.450387
Similar task,Projection,True,1.000000,0.100000,0.450626
Unrelated task,Projection,True,0.010000,0.100000,0.457239
Unrelated task,Projection,True,0.100000,0.100000,0.457928
Unrelated task,Projection,True,1.000000,0.100000,0.454404
Same task,Projection,True,0.010000,0.300000,0.431208
Same task,Projection,True,0.100000,0.300000,0.434207
Same task,Projection,True,1.000000,0.300000,0.434791
Similar task,Projection,True,0.010000,0.300000,0.437999
Similar task,Projection,True,0.100000,0.300000,0.438701
Similar task,Projection,True,1.000000,0.300000,0.441291
Unrelated task,Projection,True,0.010000,0.300000,0.455831
Unrelated task,Projection,True,0.100000,0.300000,0.461962
Unrelated task,Projection,True,1.000000,0.300000,0.460164
Same task,Projection,True,0.010000,1.000000,0.421147
Same task,Projection,True,0.100000,1.000000,0.430448
Same task,Projection,True,1.000000,1.000000,0.427559
Similar task,Projection,True,0.010000,1.000000,0.427185
Similar task,Projection,True,0.100000,1.000000,0.445085
Similar task,Projection,True,1.000000,1.000000,0.443846
Unrelated task,Projection,True,0.010000,1.000000,0.477629
Unrelated task,Projection,True,0.100000,1.000000,0.491032
Unrelated task,Projection,True,1.000000,1.000000,0.490585
Same task,Projection,True,0.010000,3.000000,0.402604
Same task,Projection,True,0.100000,3.000000,0.414352
Same task,Projection,True,1.000000,3.000000,0.420541
Similar task,Projection,True,0.010000,3.000000,0.441184
Similar task,Projection,True,0.100000,3.000000,0.461226
Similar task,Projection,True,1.000000,3.000000,0.461574
Unrelated task,Projection,True,0.010000,3.000000,0.509537
Unrelated task,Projection,True,0.100000,3.000000,0.521176
Unrelated task,Projection,True,1.000000,3.000000,0.526597
Same task,Projection,True,0.010000,10.000000,0.414281
Same task,Projection,True,0.100000,10.000000,0.433887
Same task,Projection,True,1.000000,10.000000,0.431243
Similar task,Projection,True,0.010000,10.000000,0.451953
Similar task,Projection,True,0.100000,10.000000,0.460524
Similar task,Projection,True,1.000000,10.000000,0.464438
Unrelated task,Projection,True,0.010000,10.000000,0.542406
Unrelated task,Projection,True,0.100000,10.000000,0.541124
Unrelated task,Projection,True,1.000000,10.000000,0.542862
Same task,Projection,True,0.010000,0.100000,0.431833
Same task,Projection,True,0.100000,0.100000,0.435584
Same task,Projection,True,1.000000,0.100000,0.440016
Similar task,Projection,True,0.010000,0.100000,0.439688
Similar task,Projection,True,0.100000,0.100000,0.437923
Similar task,Projection,True,1.000000,0.100000,0.445445
Unrelated task,Projection,True,0.010000,0.100000,0.439775
Unrelated task,Projection,True,0.100000,0.100000,0.439145
Unrelated task,Projection,True,1.000000,0.100000,0.445577
Same task,Projection,True,0.010000,0.300000,0.426090
Same task,Projection,True,0.100000,0.300000,0.420011
Same task,Projection,True,1.000000,0.300000,0.417304
Similar task,Projection,True,0.010000,0.300000,0.427926
Similar task,Projection,True,0.100000,0.300000,0.422355
Similar task,Projection,True,1.000000,0.300000,0.434481
Unrelated task,Projection,True,0.010000,0.300000,0.443113
Unrelated task,Projection,True,0.100000,0.300000,0.443674
Unrelated task,Projection,True,1.000000,0.300000,0.451729
Same task,Projection,True,0.010000,1.000000,0.422778
Same task,Projection,True,0.100000,1.000000,0.417769
Same task,Projection,True,1.000000,1.000000,0.436555
Similar task,Projection,True,0.010000,1.000000,0.419194
Similar task,Projection,True,0.100000,1.000000,0.427490
Similar task,Projection,True,1.000000,1.000000,0.431061
Unrelated task,Projection,True,0.010000,1.000000,0.478032
Unrelated task,Projection,True,0.100000,1.000000,0.486814
Unrelated task,Projection,True,1.000000,1.000000,0.488472
Same task,Projection,True,0.010000,3.000000,0.421594
Same task,Projection,True,0.100000,3.000000,0.437830
Same task,Projection,True,1.000000,3.000000,0.437390
Similar task,Projection,True,0.010000,3.000000,0.422587
Similar task,Projection,True,0.100000,3.000000,0.445527
Similar task,Projection,True,1.000000,3.000000,0.442748
Unrelated task,Projection,True,0.010000,3.000000,0.505274
Unrelated task,Projection,True,0.100000,3.000000,0.517390
Unrelated task,Projection,True,1.000000,3.000000,0.521348
Same task,Projection,True,0.010000,10.000000,0.426306
Same task,Projection,True,0.100000,10.000000,0.443023
Same task,Projection,True,1.000000,10.000000,0.443572
Similar task,Projection,True,0.010000,10.000000,0.445317
Similar task,Projection,True,0.100000,10.000000,0.457091
